"","Org_num","Alder","Engasjement","Utbrenthet","Overbelastning","Kynisme","Medarbeiderskap","Turnoverintensjon","Informasjonogforutsigbarhet","Medvirkning","Autonomi","Tilbakemelding","Investeringimedarbeiderutvikling","Ledelseskvalitet","Støttefrakolleger","Klarhetimål","Interntsamarbeid","Arbeidspress","Kjønn","Barn_num","Eng1","Eng2","Eng3","Eng4","Eng5","Eng6","Medarb1","Medarb2","Medarb3","Medarb4","Overb1","Overb2","Overb3","Overb4","Kyn1","Kyn2","Kyn3","Turn1","Turn2","Turn3","Info1","Info2","Medv1","Medv2","Medv3","Auto1","Auto2","Auto3","Tilbm1","Tilbm2","Tilbm3","Inv1","Inv2","Inv3","LK1","LK2","LK3","LK4","LK5","Stk1","Stk2","Stk3","Stk4","Stk5","Stk6","Stk7","Kmål1","Kmål2","Kmål3","Ints1","Ints2","Ints3","Ints4","Ints5","Arbp1","Arbp2","Arbp3"
"1223",2,47,2.833,4.42857142857143,4.5,4.33333333333333,3.5,4.667,1.5,2,3.333,1.333,3,1,1.571,2.333,1.4,4.667,1,1,3,5,4,1,1,3,3,4,3,4,5,4,5,4,5,5,3,5,4,5,2,1,2,1,3,4,3,3,1,2,1,3,3,3,1,1,1,1,1,2,2,1,1,2,2,1,4,2,1,1,3,1,1,1,5,4,5
"1224",2,47,3,2.28571428571429,2,2.66666666666667,3.75,3.667,3.5,4,1.667,3.333,3.667,4.6,4.571,3.333,5,2,2,2,3,3,3,3,3,3,4,4,4,3,1,1,2,4,3,3,2,4,4,3,3,4,4,4,4,2,2,1,4,3,3,4,4,3,4,5,4,5,5,5,5,3,5,5,5,4,3,3,4,5,5,5,5,5,1,4,1
"1225",2,47,3,3.28571428571429,3.75,2.66666666666667,4,2.333,2.5,4,4,4,3,3.8,4,4.333,3.8,4.333,1,1,3,4,2,3,3,3,4,4,4,4,4,4,3,4,2,3,3,3,2,2,2,3,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,2,4,4,5,5,3
"1226",2,47,3,3.57142857142857,3.25,4,3.5,3.333,2.5,3.667,3.667,2.333,4,3.4,3.143,2.667,3.2,4,1,1,3,3,3,3,3,3,3,3,4,4,4,2,4,3,4,4,4,4,3,3,2,3,3,4,4,4,4,3,3,2,2,4,4,4,3,4,3,4,3,3,3,2,3,3,4,4,3,3,2,3,3,4,3,3,4,4,4
"1227",2,47,3.167,3.14285714285714,3.25,3,4,4.333,5,4.333,4,4,3.667,5,5,3.333,4.2,4.667,2,1,3,3,4,3,4,2,4,2,5,5,4,4,2,3,3,3,3,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,5,4,4,4,4,4,5,5
"1228",2,47,3.167,2.57142857142857,3,2,4,2,3,4,5,1.667,4,3.4,4.429,4,3.8,2.667,2,1,3,2,2,5,4,3,4,3,4,5,4,2,2,4,2,2,2,2,2,2,2,4,4,4,4,5,5,5,1,2,2,4,4,4,3,2,5,4,3,4,4,4,5,5,5,4,4,4,4,4,4,3,4,4,2,3,3
"1229",2,47,3.167,2.71428571428571,3,2.33333333333333,4,3.333,2,4,3.333,2.333,4,4,4.857,4,4,2.667,2,1,3,3,3,4,4,2,4,4,4,4,3,2,3,4,2,2,3,2,5,3,2,2,4,4,4,4,4,2,2,3,2,4,4,4,2,5,4,4,5,5,5,5,5,5,5,4,4,4,4,5,4,3,4,4,2,3,3
"1230",2,47,3.167,3.14285714285714,3.25,3,3.5,3.667,4,3,3,3,2.333,4.2,3.857,3.667,4,3.667,2,2,3,3,3,3,4,3,4,4,3,3,3,3,3,4,3,3,3,4,4,3,4,4,3,3,3,3,4,2,3,3,3,2,2,3,3,4,4,5,5,4,4,4,4,3,4,4,4,3,4,5,3,4,4,4,3,4,4
"1231",2,47,3.167,2.71428571428571,2.5,3,3.25,4.333,3,4,4,1,4,2.2,2.286,2.333,3.6,2,1,1,3,3,3,3,4,3,3,3,3,4,2,2,4,2,3,3,3,3,5,5,3,3,4,4,4,4,4,4,1,1,1,4,3,5,2,2,3,2,2,3,2,2,4,1,2,2,2,2,3,3,4,3,4,4,2,2,2
"1232",2,47,3.333,3.42857142857143,4,2.66666666666667,5,3.333,4,4,4,3.667,3,4,4.143,3,3.8,4.333,2,2,3,4,3,3,4,3,5,5,5,5,5,2,5,4,2,4,2,4,1,5,4,4,5,3,4,4,4,4,4,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,5,4,5,2,2,4,4,4,4,3,4,4,5
"1233",2,47,3.5,2.85714285714286,3.75,1.66666666666667,4.75,1,4,4.667,4.667,2.667,4.667,4.8,3.571,5,3.8,3,2,1,3,3,3,4,4,4,5,5,5,4,4,4,3,4,1,3,1,1,1,1,4,4,4,5,5,5,5,4,2,4,2,5,5,4,4,5,5,5,5,3,4,4,3,4,3,4,5,5,5,4,4,5,3,3,3,3,3
"1234",2,47,3.5,2.71428571428571,2.5,3,3.75,3.667,3.5,3.667,3.333,4,2.667,4.8,4.571,3,4.2,3,2,1,3,3,4,3,5,3,4,3,4,4,2,2,3,3,3,3,3,4,3,4,3,4,4,3,4,4,3,3,4,4,4,2,2,4,5,5,4,5,5,4,5,5,5,5,4,4,3,2,4,4,4,4,5,4,3,3,3
"1235",2,47,3.667,2.71428571428571,3.75,1.33333333333333,4,1.667,2,3.333,4,3.333,3.333,4.6,4.429,4,3.4,5,2,2,3,4,4,3,4,4,4,4,4,4,4,4,4,3,1,1,2,2,1,2,2,2,4,3,3,4,4,4,4,3,3,4,3,3,4,5,4,5,5,4,4,4,5,5,5,4,4,4,4,3,3,4,4,3,5,5,5
"1236",1,47,3.833,3.28571428571429,4,2.33333333333333,2.75,1,3,3.667,4,2,4.667,4.4,4.571,3.333,3.6,4,2,1,3,4,4,4,5,3,2,2,3,4,4,4,3,5,2,3,2,1,1,1,4,2,4,4,3,4,4,4,3,2,1,5,5,4,3,5,4,5,5,4,5,4,5,5,5,4,3,3,4,5,3,2,4,4,5,4,3
"1237",1,47,3.833,2.42857142857143,1.5,3.66666666666667,4.5,2.333,2,3,4,2,2.333,4.4,3.143,1.667,2.6,2,1,1,3,4,4,4,5,3,4,4,5,5,1,1,2,2,3,4,4,2,2,3,1,3,3,2,4,4,4,4,2,2,2,2,2,3,3,5,4,5,5,3,4,4,4,2,3,2,2,1,2,3,2,2,4,2,1,3,2
"1238",2,47,3.833,2.57142857142857,3,2,3.25,1,4.5,5,5,3.333,3.667,4.8,4.857,4.333,4.6,2.333,2,2,3,5,4,4,4,3,3,2,4,4,3,4,2,3,2,2,2,1,1,1,5,4,5,5,5,5,5,5,3,3,4,3,4,4,5,5,4,5,5,5,5,5,5,5,5,4,5,4,4,5,4,5,5,4,2,2,3
"1239",2,47,4.167,1.57142857142857,1.25,2,4.5,1.667,4,4.333,4,4,3.333,5,5,3.333,3.4,4.333,2,1,3,5,4,4,4,5,5,4,4,5,1,1,1,2,2,2,2,2,1,2,4,4,5,4,4,4,4,4,4,4,4,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,3,4,4,3,3,3,5,5
"1240",2,47,4.333,4.14285714285714,4.75,3.33333333333333,4.75,4.333,4,2,1.667,3,4.667,2.6,4.714,4,3,1.667,2,2,3,5,5,3,5,5,4,5,5,5,5,5,5,4,3,3,4,5,4,4,4,4,2,2,2,1,2,2,4,2,3,5,5,4,2,3,2,3,3,4,5,5,5,4,5,5,4,4,4,3,3,2,4,3,2,1,2
"1241",2,47,3.167,3.57142857142857,3.75,3.33333333333333,2.75,1.333,4.5,4,2.333,1.667,2.667,4.8,5,2.333,4.4,4,1,1,4,3,3,4,4,1,3,2,2,4,4,4,2,5,3,3,4,2,1,1,4,5,5,4,3,3,3,1,2,1,2,4,2,2,5,5,4,5,5,5,5,5,5,5,5,5,1,1,5,5,2,5,5,5,5,4,3
"1242",2,47,3.333,2.71428571428571,3.25,2,5,2.667,2.5,2.667,4,3,3.333,4.8,4.714,2.667,4.4,4.333,1,1,4,4,3,3,3,3,5,5,5,5,4,2,3,4,1,1,4,2,5,1,3,2,3,3,2,4,4,4,3,3,3,3,3,4,4,5,5,5,5,5,5,4,5,5,5,4,2,2,4,5,5,4,4,4,5,4,4
"1243",2,47,3.5,2.28571428571429,3.25,1,4.5,3.333,4,4.667,4,3.333,1.333,4.4,3.857,3.333,3.6,2.667,2,2,4,4,4,3,4,2,4,4,5,5,3,3,3,4,1,1,1,4,3,3,4,4,4,5,5,4,3,5,4,3,3,1,1,2,5,4,3,5,5,4,4,3,3,4,5,4,3,3,4,4,3,4,4,3,4,2,2
"1244",2,47,3.5,2.42857142857143,2.5,2.33333333333333,5,5,1,1.333,2.667,1.333,4.333,1,3.286,2.667,3.6,5,1,2,4,4,3,4,3,3,5,5,5,5,4,1,4,1,2,3,2,5,5,5,1,1,2,1,1,2,3,3,1,2,1,5,4,4,1,1,1,1,1,4,5,4,4,2,3,1,3,2,3,4,3,3,4,4,5,5,5
"1245",2,47,3.667,2.14285714285714,2.25,2,3.75,1.667,4,4,3.667,4,3.667,4.2,4.286,4.333,4,3.667,2,2,4,4,4,4,3,3,4,3,4,4,2,2,2,3,2,2,2,2,1,2,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,5,4,4,4,4,4,5,5,5,4,4,4,3,4,4,5,3,4,4
"1246",2,47,3.667,2.71428571428571,2.75,2.66666666666667,4,1,4,3.667,5,2.333,2.333,4.4,4.286,2.667,3.8,2.667,1,1,4,4,3,4,3,4,4,3,4,5,2,3,2,4,2,3,3,1,1,1,4,4,3,4,4,5,5,5,2,3,2,2,2,3,4,5,3,5,5,4,4,4,5,3,5,5,2,2,4,5,3,4,4,3,2,3,3
"1247",2,47,3.667,3.28571428571429,3.25,3.33333333333333,5,1.667,2,3.333,3.667,2.667,3.333,3,3.857,4,3,4,2,2,4,4,3,4,4,3,5,5,5,5,4,2,3,4,4,4,2,3,1,1,2,2,4,3,3,4,4,3,3,3,2,3,3,4,3,3,4,3,2,4,4,4,4,3,4,4,4,4,4,5,2,3,3,2,4,4,4
"1248",2,47,3.667,2,2,2,4.25,1,2.5,3.333,4,1.667,3,2.8,4.571,2.667,4.2,4,2,2,4,4,4,3,4,3,4,4,5,4,2,2,2,2,2,2,2,1,1,1,2,3,3,3,4,4,4,4,1,2,2,4,3,2,2,2,4,3,3,4,5,4,5,5,5,4,2,3,3,5,4,4,4,4,4,4,4
"1249",1,47,3.833,1,1,1,4.25,1.333,4.5,3,5,4.333,5,4,4.857,4,3.8,3.333,1,1,4,4,4,4,4,3,4,3,5,5,1,1,1,1,1,1,1,1,2,1,4,5,4,4,1,5,5,5,4,5,4,5,5,5,3,5,3,5,4,5,5,5,5,5,5,4,4,4,4,5,3,2,4,5,3,4,3
"1250",2,47,3.833,2.57142857142857,3.25,1.66666666666667,4,1.667,4,3.333,4.333,4,4.333,4.2,4.429,4.333,3.8,3,2,1,4,4,5,4,4,2,4,4,4,4,2,4,2,5,1,2,2,2,1,2,4,4,4,3,3,5,4,4,4,4,4,4,5,4,4,4,5,4,4,5,5,4,5,4,4,4,4,4,5,4,4,3,4,4,2,4,3
"1251",2,47,3.833,2,2,2,4,1.667,4,3.333,3.333,4,5,3.8,3.571,4,3.6,2.333,1,1,4,3,4,5,4,3,4,4,4,4,2,2,2,2,2,2,2,1,2,2,4,4,4,3,3,4,3,3,4,4,4,5,5,5,4,4,4,3,4,4,4,4,3,3,4,3,4,4,4,4,4,2,4,4,2,3,2
"1252",2,47,3.833,3.42857142857143,4,2.66666666666667,4.25,2,4,2.333,3,3.667,3.667,2.6,3.286,2.333,2.6,4,1,1,4,4,2,5,4,4,5,4,4,4,4,4,4,4,2,2,4,2,2,2,4,4,3,2,2,3,3,3,3,4,4,4,3,4,2,2,3,3,3,3,4,4,2,3,4,3,3,2,2,4,2,2,2,3,4,4,4
"1253",2,47,3.833,3.28571428571429,4,2.33333333333333,4.25,4.333,2,2,3,4,1,3.4,3.857,2,3.2,4,2,1,4,4,4,3,4,4,4,4,4,5,4,4,4,4,3,2,2,4,4,5,2,2,2,2,2,3,3,3,4,4,4,1,1,1,2,4,4,4,3,4,4,4,4,4,4,3,2,2,2,3,2,4,4,3,4,4,4
"1254",1,47,4,2.71428571428571,2,3.66666666666667,4.5,3,5,4,4,4,4,4.8,4,4,4.2,4,1,2,4,4,4,4,4,4,4,5,5,4,2,2,2,2,4,4,3,3,3,3,5,5,5,5,2,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4
"1255",1,47,4,3.14285714285714,3.5,2.66666666666667,3,1,4,3.667,5,2.333,4,4.4,4,4,3.4,1.333,1,1,4,4,4,3,5,4,2,3,4,3,4,4,3,3,2,2,4,1,1,1,4,4,4,3,4,5,5,5,3,2,2,5,4,3,5,5,3,4,5,4,4,2,4,4,5,5,4,4,4,5,3,3,3,3,1,1,2
"1256",2,47,4,1.42857142857143,1.5,1.33333333333333,4.75,1.667,5,5,5,4.333,5,5,4.857,4.333,5,1.333,2,2,4,4,4,4,5,3,4,5,5,5,1,1,2,2,1,1,2,1,3,1,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,5,5,5,5,5,2,1,1
"1257",2,47,4,1.14285714285714,1.25,1,4.75,1,3.5,4,5,4,5,5,3.857,4.333,4.6,2,2,2,4,4,4,4,4,4,4,5,5,5,1,1,1,2,1,1,1,1,1,1,4,3,4,4,4,5,5,5,4,4,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,4,4,5,5,4,5,5,4,2,2,2
"1258",2,47,4,2.57142857142857,2.75,2.33333333333333,3.5,2,4,3.667,4,4,4,3.6,4,4,4,2.333,2,2,4,4,4,4,4,4,3,3,4,4,3,2,3,3,2,3,2,2,2,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2
"1259",2,47,4,2,2,2,4.25,2,4,3.667,4,3.333,3.333,4,4,3.333,4,1,2,2,4,4,4,4,4,4,4,5,4,4,2,2,2,2,2,2,2,2,2,2,4,4,4,3,4,4,4,4,3,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,1,1,1
"1260",2,47,4,3,3.75,2,4,1,3.5,3.333,4.333,3.667,3,4,3.857,3.667,3.8,3.333,2,2,4,5,4,4,4,3,3,4,5,4,3,4,4,4,1,2,3,1,1,1,3,4,4,3,3,4,5,4,4,3,4,3,4,2,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4,3,3,4
"1261",2,47,4,2.42857142857143,3,1.66666666666667,3.5,2,3,3.333,4.333,2.333,2,3.2,4.429,2.333,3.6,4,2,1,4,4,5,4,4,3,4,3,3,4,4,2,2,4,1,2,2,2,1,3,3,3,4,3,3,4,4,5,2,2,3,2,2,2,4,3,3,2,4,4,5,4,5,5,4,4,3,2,2,4,2,4,4,4,4,4,4
"1262",2,47,4,3.71428571428571,4.25,3,4.25,3.333,2.5,3,3.667,3.667,1.667,3.4,3.714,3.667,3,5,1,1,4,4,4,4,4,4,4,5,5,3,4,4,4,5,3,3,3,3,3,4,2,3,4,3,2,3,4,4,4,4,3,1,2,2,4,4,3,2,4,4,4,4,4,3,4,3,4,3,4,3,3,4,2,3,5,5,5
"1263",2,47,4,2,2,2,4.25,2.333,2.5,2,2.333,4,1.667,3.8,4.143,3.667,4,3.667,1,1,4,5,4,4,4,3,5,4,5,3,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,3,2,2,4,4,4,1,2,2,4,4,3,4,4,4,5,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4
"1264",1,47,4.167,1.85714285714286,2.5,1,4,1,4,3.333,4,4,4,4.2,4.143,4,4,3,1,1,4,4,4,5,4,4,4,4,4,4,2,2,2,4,1,1,1,1,1,1,4,4,4,5,1,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,2
"1265",1,47,4.167,2,2.25,1.66666666666667,4.25,1.333,3.5,3.333,4,4,3,4.2,4.857,4,4,3.667,2,1,4,4,4,4,5,4,4,4,5,4,2,2,2,3,1,2,2,1,1,2,4,3,4,4,2,4,4,4,4,4,4,3,3,3,4,5,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,4,4
"1266",2,47,4.167,1.28571428571429,1.25,1.33333333333333,5,1.333,4,3,4.667,4.667,4,4.6,4.571,3.667,4.4,1.333,1,1,4,5,4,4,4,4,5,5,5,5,1,1,1,2,1,1,2,2,1,1,4,4,3,3,3,5,4,5,5,4,5,4,3,5,3,5,5,5,5,4,5,5,5,5,5,3,3,4,4,5,4,5,5,3,1,2,1
"1267",2,47,4.167,1.85714285714286,2.5,1,4,1,4.5,4.667,4,5,3.333,4.4,4.143,3.667,3.6,3.333,2,1,4,4,5,4,4,4,4,4,5,3,2,2,2,4,1,1,1,1,1,1,5,4,5,4,5,4,4,4,5,5,5,3,4,3,4,4,5,4,5,4,4,4,5,4,4,4,4,3,4,4,4,2,4,4,4,4,2
"1268",2,47,4.167,1.28571428571429,1.5,1,4.5,1,4,4.667,4.333,3.333,3.667,3.8,4.429,3.667,4,3.333,2,1,4,4,4,5,4,4,4,4,5,5,2,1,2,1,1,1,1,1,1,1,4,4,4,5,5,4,5,4,4,3,3,4,3,4,4,4,4,4,3,4,4,4,5,5,4,5,4,3,4,5,4,4,4,3,4,4,2
"1269",2,47,4.167,2,2,2,4.75,1.333,4,3.667,4,2,2.333,4,4.571,4,4.2,4,2,2,4,4,4,4,5,4,5,4,5,5,2,2,2,2,1,2,3,2,1,1,4,4,4,3,4,4,4,4,2,2,2,2,2,3,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,5,4,4,4,4,4,4,4
"1270",2,47,4.167,2.14285714285714,2.25,2,4.5,3.333,4,4.333,3.667,4.333,2.667,4.2,4.143,1,3,4.333,1,1,4,4,5,5,4,3,4,4,5,5,2,2,2,3,2,2,2,2,4,4,4,4,5,4,4,4,4,3,4,4,5,2,3,3,4,4,4,5,4,5,4,4,4,4,4,4,1,1,1,2,4,3,4,2,5,4,4
"1271",1,47,4.333,3.85714285714286,3.75,4,4.75,1,3.5,5,4.667,2.333,3.333,4.6,5,2,3.2,4,2,1,4,5,4,5,4,4,5,4,5,5,5,3,4,3,4,4,4,1,1,1,4,3,5,5,5,4,5,5,3,2,2,4,4,2,5,5,4,4,5,5,5,5,5,5,5,5,1,1,4,5,2,3,4,2,4,4,4
"1272",1,47,4.333,2.71428571428571,4,1,3.25,1,2,2.667,4,2,3.333,2.8,2.857,3,3.4,3.333,1,1,4,4,4,4,5,5,2,4,4,3,4,4,4,4,1,1,1,1,1,1,2,2,2,2,4,4,4,4,2,2,2,2,4,4,3,3,3,2,3,3,2,2,4,3,4,2,3,3,3,4,3,3,4,3,2,4,4
"1273",2,47,4.333,1,1,1,5,1,4,4.333,4.667,4.667,4.667,4.6,4.857,4,3.8,3,2,2,4,5,5,4,4,4,5,5,5,5,1,1,1,1,1,1,1,1,1,1,4,4,4,4,5,5,4,5,4,5,5,5,4,5,4,5,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,4,4,4,3,2
"1274",2,47,4.333,1.85714285714286,2,1.66666666666667,4,1,4,2.333,2,3.667,2.667,2.4,5,4,4,3,1,2,4,5,5,5,4,3,4,4,4,4,2,2,2,2,2,2,1,1,1,1,4,4,2,2,3,2,2,2,4,4,3,2,4,2,3,2,3,2,2,5,5,5,5,5,5,5,4,4,4,5,3,4,4,4,3,3,3
"1275",2,47,4.667,1.42857142857143,1.5,1.33333333333333,5,2.333,5,5,5,5,5,5,5,5,5,4.667,2,1,4,5,5,5,5,4,5,5,5,5,2,1,2,1,1,1,2,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"1276",2,47,4.667,1.71428571428571,1.5,2,4.5,2,4.5,4,5,5,4,4.8,4.714,4.333,4.6,2.333,1,1,4,5,5,5,5,4,5,5,4,4,2,1,2,1,2,1,3,2,2,2,5,4,4,4,4,5,5,5,5,5,5,4,4,4,5,5,4,5,5,5,5,4,5,5,5,4,4,4,5,5,4,4,5,5,1,2,4
"1277",2,47,4.667,1.42857142857143,1.5,1.33333333333333,5,1,4.5,4.667,5,3.333,2,4.8,5,3,4,5,2,1,4,5,5,4,5,5,5,5,5,5,1,1,2,2,1,1,2,1,1,1,5,4,5,4,5,5,5,5,4,3,3,2,2,2,4,5,5,5,5,5,5,5,5,5,5,5,3,2,4,4,4,4,4,4,5,5,5
"1278",2,47,4.667,1.14285714285714,1.25,1,4.5,1.667,4,4,4.333,4,3.667,4.6,4,3.333,3.8,4.667,1,1,4,5,5,5,5,4,5,4,4,5,1,1,1,2,1,1,1,2,1,2,4,4,4,4,4,5,4,4,4,4,4,3,4,4,4,5,4,5,5,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,5,5,4
"1279",2,47,4.667,2,2.25,1.66666666666667,5,3,4,2.333,3.333,2,1.333,4.6,5,2.333,3.8,3,2,2,4,5,5,4,5,5,5,5,5,5,2,2,2,3,1,2,2,1,3,5,4,4,3,2,2,4,4,2,2,2,2,1,1,2,4,5,4,5,5,5,5,5,5,5,5,5,2,2,3,3,4,4,4,4,2,4,3
"1280",2,47,3.167,2.14285714285714,1.75,2.66666666666667,5,1.333,1,3,3.667,3.667,1.333,3.8,4.286,2,3,3.333,1,1,5,4,3,3,3,1,5,5,5,5,2,2,1,2,3,1,4,2,1,1,1,1,5,2,2,4,3,4,5,3,3,1,1,2,5,5,1,4,4,5,5,3,5,4,4,4,2,2,2,5,2,2,4,2,2,5,3
"1281",2,47,4.167,2.14285714285714,2.25,2,5,1,2,2,2,3,2,3,4,4,4.4,2.333,2,2,5,5,5,4,3,3,5,5,5,5,2,2,2,3,2,2,2,1,1,1,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,2,3,2
"1282",2,47,4.333,1.85714285714286,2.25,1.33333333333333,4.25,2.333,4,4,4.333,5,4,5,5,4,4.2,4,1,2,5,5,5,4,4,3,4,3,5,5,3,2,2,2,1,1,2,2,3,2,4,4,4,4,4,4,5,4,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,4,4,4,4,4,4,4
"1283",2,47,4.5,2.85714285714286,4.25,1,5,2.333,4,4.333,5,3,2.333,4.8,4.714,2.333,4,5,2,2,5,5,5,4,4,4,5,5,5,5,4,5,4,4,1,1,1,1,1,5,4,4,4,4,5,5,5,5,3,3,3,3,3,1,5,5,5,5,4,5,5,4,5,4,5,5,3,1,3,5,5,4,5,1,5,5,5
"1284",2,47,4.667,2,2,2,5,1.667,4.5,3.333,4,4,4.667,5,5,5,4.8,2,2,1,5,5,4,5,5,4,5,5,5,5,2,2,2,2,2,2,2,1,2,2,4,5,4,2,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,2,2,2
"1285",2,47,4.667,1.14285714285714,1.25,1,4.25,1,5,3,4,4,4,5,5,5,4.2,1,1,2,5,5,4,5,5,4,4,4,5,4,1,1,1,2,1,1,1,1,1,1,5,5,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,1,1,1
"1286",1,47,4.833,1,1,1,4.75,1,3.5,3,3.667,4.333,3.333,4.4,3.286,5,5,1,2,2,5,5,5,5,5,4,5,5,5,4,1,1,1,1,1,1,1,1,1,1,3,4,5,3,1,4,4,3,5,3,5,3,4,3,4,5,3,5,5,2,3,4,4,2,5,3,5,5,5,5,5,5,5,5,1,1,1
"1287",2,47,4.833,1.85714285714286,2.25,1.33333333333333,4.75,1,3,4,3,5,2.333,5,4.571,4.667,4,1.667,1,2,5,5,5,5,5,4,4,5,5,5,4,2,1,2,1,1,2,1,1,1,5,1,4,4,4,4,1,4,5,5,5,2,3,2,5,5,5,5,5,5,4,5,4,4,5,5,5,4,5,4,4,4,4,4,2,2,1
"1288",2,47,5,1.14285714285714,1.25,1,5,1,5,5,5,5,4,5,5,4.333,4.8,4.667,1,2,5,5,5,5,5,5,5,5,5,5,1,1,2,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,4,5,5,5,5,4
"1289",2,47,5,1,1,1,5,1,4.5,5,4.667,5,4,5,5,4.667,5,1,1,1,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,5,4,5,5,5,5,5,4,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,1,1,1
"1290",2,47,5,1,1,1,4.25,1,5,3.667,5,5,4.333,5,5,5,4.2,3,1,1,5,5,5,5,5,5,5,4,4,4,1,1,1,1,1,1,1,1,1,1,5,5,1,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,3,3,3
"1291",2,47,5,1,1,1,5,1,5,5,5,2.333,3.333,5,5,5,5,1,2,2,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,2,2,3,4,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1
"1292",2,47,5,1.57142857142857,1.75,1.33333333333333,4.5,1,4,4.667,4.333,4,3.667,5,5,5,4.8,2,2,1,5,5,5,5,5,5,5,4,4,5,2,2,1,2,1,1,2,1,1,1,4,4,5,4,5,5,4,4,4,4,4,4,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,2,2,2
"1293",2,47,5,1.57142857142857,2,1,5,1,5,4.333,5,2.333,4.333,4.4,4.857,3.333,4,3,2,1,5,5,5,5,5,5,5,5,5,5,4,1,1,2,1,1,1,1,1,1,5,5,5,4,4,5,5,5,2,2,3,5,4,4,4,5,4,5,4,5,5,5,5,5,5,4,3,3,4,5,4,3,4,4,3,4,2
"1294",2,47,5,1.71428571428571,2,1.33333333333333,4,1,4,4,5,2.333,3,4.4,4.714,2.333,3.2,3.333,1,1,5,5,5,5,5,5,4,4,4,4,2,2,2,2,1,1,2,1,1,1,4,4,4,4,4,5,5,5,2,2,3,3,3,3,4,5,3,5,5,4,5,4,5,5,5,5,2,2,3,5,3,2,4,2,3,3,4
"1295",2,47,5,1.57142857142857,2,1,4.75,1,2.5,3.667,4,3.667,2.667,3.8,4.571,2.667,4,4.333,2,1,5,5,5,5,5,5,5,5,5,4,2,2,3,1,1,1,1,1,1,1,3,2,4,4,3,4,4,4,4,3,4,3,2,3,3,4,3,5,4,5,5,4,5,4,4,5,2,2,4,4,4,4,4,4,4,5,4
"1296",2,48,2.167,3.57142857142857,3.5,3.66666666666667,3,1.333,2.5,2,2,4,2.333,3.4,2.714,2,2,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,3,4,4,2,1,1,2,3,2,2,2,2,2,2,4,4,4,2,2,3,4,3,3,4,3,3,2,3,3,3,2,3,2,2,2,2,2,2,2,2,3,4,2
